Date,Home,Away,Home_Score,Away_Score,Status,Home_ML,Away_ML,Home_Spread,Away_Spread,Total,game_id,season,season_type,game_date,game_date_time,athlete_id,athlete_display_name,team_id,team_name,team_location,team_short_display_name,minutes,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,fouls,plus_minus,points,starter,ejected,did_not_play,reason,active,athlete_jersey,athlete_short_name,athlete_headshot_href,athlete_position_name,athlete_position_abbreviation,team_display_name,team_uid,team_slug,team_logo,team_abbreviation,team_color,team_alternate_color,home_away,team_winner,team_score,opponent_team_id,opponent_team_name,opponent_team_location,opponent_team_display_name,opponent_team_abbreviation,opponent_team_logo,opponent_team_color,opponent_team_alternate_color,opponent_team_score,player_val,player_poss
11/16/2007,San Antonio Spurs,Houston Rockets,90,84,,400,-500,9,-9,177.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/16/2007,Memphis Grizzlies,New Orleans Pelicans,118,120,,-160,140,-3,3,204.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/16/2007,Minnesota Timberwolves,Washington Wizards,89,105,,-170,150,-3.5,3.5,191.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/16/2007,Sacramento Kings,New York Knicks,119,115,,150,-170,3.5,-3.5,198.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/16/2007,Los Angeles Lakers,Detroit Pistons,103,91,,155,-175,4,-4,198.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/16/2007,Golden State Warriors,Los Angeles Clippers,122,105,,210,-250,5.5,-5.5,219.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/17/2007,Washington Wizards,Portland Trail Blazers,109,90,,175,-205,4.5,-4.5,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/17/2007,Charlotte Hornets,Oklahoma City Thunder,100,84,,300,-360,8,-8,199.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/17/2007,Indiana Pacers,Utah Jazz,117,97,,-230,190,-5,5,204.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/17/2007,Brooklyn Nets,Miami Heat,87,91,,-155,135,-3,3,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/17/2007,Minnesota Timberwolves,New Orleans Pelicans,82,100,,-190,160,-4,4,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/17/2007,Milwaukee Bucks,Atlanta Hawks,105,96,,285,-335,7.5,-7.5,196.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/17/2007,Dallas Mavericks,Memphis Grizzlies,108,105,,950,-1500,14,-14,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/17/2007,Houston Rockets,Phoenix Suns,105,115,,-250,210,-5.5,5.5,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/17/2007,Denver Nuggets,New York Knicks,115,83,,850,-1300,14,-14,213.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/17/2007,Los Angeles Clippers,Chicago Bulls,73,92,,-160,140,-3,3,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/18/2007,Toronto Raptors,Golden State Warriors,100,106,,220,-260,6.5,-6.5,219.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/18/2007,Orlando Magic,Boston Celtics,104,102,,-120,100,-1,1,187.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/18/2007,Sacramento Kings,Detroit Pistons,105,95,,-205,175,-4.5,4.5,195.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/18/2007,Los Angeles Lakers,Chicago Bulls,106,78,,190,-230,5.5,-5.5,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/19/2007,Charlotte Hornets,Portland Trail Blazers,101,92,,190,-230,5.5,-5.5,190.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/19/2007,Memphis Grizzlies,Oklahoma City Thunder,125,108,,195,-235,5.5,-5.5,218.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/19/2007,New Orleans Pelicans,Orlando Magic,88,95,,100,-120,1,-1,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/19/2007,Utah Jazz,Brooklyn Nets,102,75,,550,-700,11,-11,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/20/2007,Washington Wizards,Philadelphia 76ers,116,101,,190,-230,5,-5,183.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/20/2007,Cleveland Cavaliers,Milwaukee Bucks,107,111,,240,-290,6.5,-6.5,193.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/20/2007,Indiana Pacers,Los Angeles Lakers,114,134,,-125,105,-1.5,1.5,207.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/20/2007,Atlanta Hawks,San Antonio Spurs,83,95,,-250,210,-6,6,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/20/2007,New York Knicks,Golden State Warriors,82,108,,-120,100,-1,1,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/20/2007,Dallas Mavericks,Toronto Raptors,105,99,,355,-425,8.5,-8.5,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/20/2007,Denver Nuggets,Chicago Bulls,112,91,,370,-450,8.5,-8.5,201.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/20/2007,Sacramento Kings,Phoenix Suns,98,100,,-330,280,-7.5,7.5,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2007,Charlotte Hornets,Washington Wizards,111,114,,250,-300,7,-7,192.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2007,Boston Celtics,Golden State Warriors,105,82,,620,-820,11,-11,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2007,Houston Rockets,Dallas Mavericks,94,100,,120,-140,2.5,-2.5,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2007,Miami Heat,Atlanta Hawks,79,82,,360,-430,8,-8,187.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2007,New Orleans Pelicans,Indiana Pacers,93,105,,275,-325,7.5,-7.5,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2007,Memphis Grizzlies,Toronto Raptors,89,95,,155,-175,4,-4,211.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2007,Minnesota Timberwolves,Cleveland Cavaliers,86,97,,-230,190,-5,5,191.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2007,Milwaukee Bucks,Los Angeles Lakers,110,103,,-135,115,-2,2,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2007,Detroit Pistons,New York Knicks,98,86,,600,-800,10.5,-10.5,192.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2007,San Antonio Spurs,Orlando Magic,128,110,,225,-265,6,-6,187.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2007,Phoenix Suns,Sacramento Kings,127,111,,1000,-1600,14,-14,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2007,Portland Trail Blazers,Brooklyn Nets,101,106,,135,-155,3,-3,183.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2007,Los Angeles Clippers,Denver Nuggets,101,90,,-310,260,-6.5,6.5,204.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/2007,Washington Wizards,Golden State Warriors,115,123,,-135,115,-2.5,2.5,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/2007,Orlando Magic,Charlotte Hornets,105,92,,400,-500,9.5,-9.5,197.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/2007,Boston Celtics,Los Angeles Lakers,107,94,,300,-360,8,-8,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/2007,Detroit Pistons,Philadelphia 76ers,83,78,,450,-600,9.5,-9.5,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/2007,Indiana Pacers,Dallas Mavericks,111,107,,-340,280,-6.5,6.5,207.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/2007,Miami Heat,Houston Rockets,98,91,,-165,145,-3.5,3.5,179.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/2007,San Antonio Spurs,Memphis Grizzlies,101,88,,650,-900,12.5,-12.5,207.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/2007,Denver Nuggets,Minnesota Timberwolves,99,93,,1500,-1900,14,-14,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/2007,Phoenix Suns,Los Angeles Clippers,113,94,,1250,-1650,14.5,-14.5,211.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/2007,Utah Jazz,New Orleans Pelicans,99,71,,250,-300,6,-6,196.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/2007,Portland Trail Blazers,Sacramento Kings,87,84,,170,-200,4.5,-4.5,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/2007,Oklahoma City Thunder,Brooklyn Nets,93,98,,-160,140,-3,3,195.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/2007,Cleveland Cavaliers,Toronto Raptors,111,108,,170,-200,4.5,-4.5,190.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/2007,New York Knicks,Chicago Bulls,85,78,,-140,120,-2.5,2.5,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/2007,Charlotte Hornets,Boston Celtics,95,96,,-330,280,-7.5,7.5,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/2007,Orlando Magic,Miami Heat,120,99,,235,-275,7,-7,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/2007,Philadelphia 76ers,Golden State Warriors,98,100,,-165,145,-3.5,3.5,206.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/2007,Minnesota Timberwolves,Atlanta Hawks,87,94,,-195,165,-4.5,4.5,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/2007,Memphis Grizzlies,Washington Wizards,124,118,,190,-230,5.5,-5.5,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/2007,Houston Rockets,Denver Nuggets,109,81,,210,-250,6,-6,200.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/2007,Milwaukee Bucks,Dallas Mavericks,97,95,,-175,155,-4,4,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/2007,Los Angeles Clippers,New Orleans Pelicans,89,98,,-150,130,-3,3,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2007,Toronto Raptors,Chicago Bulls,93,78,,175,-205,4.5,-4.5,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2007,Detroit Pistons,Utah Jazz,93,103,,-120,100,-1,1,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2007,Indiana Pacers,Cleveland Cavaliers,106,111,,110,-130,2,-2,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2007,Oklahoma City Thunder,San Antonio Spurs,101,116,,-600,475,-10,10,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2007,Los Angeles Lakers,Brooklyn Nets,100,102,,240,-290,6.5,-6.5,199.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2007,New York Knicks,Utah Jazz,113,109,,-240,200,-5.5,5.5,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2007,New Orleans Pelicans,Minnesota Timberwolves,94,103,,600,-800,10.5,-10.5,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2007,Dallas Mavericks,Washington Wizards,98,110,,750,-1100,12,-12,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2007,Sacramento Kings,San Antonio Spurs,112,99,,-260,220,-6,6,194.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2007,Portland Trail Blazers,Orlando Magic,74,85,,-215,185,-5,5,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2007,Los Angeles Clippers,Houston Rockets,71,88,,-275,235,-6.5,6.5,189.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2007,Golden State Warriors,Phoenix Suns,129,114,,-200,170,-5,5,229.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2007,Cleveland Cavaliers,Boston Celtics,109,104,,-165,145,-3.5,3.5,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2007,Brooklyn Nets,Memphis Grizzlies,103,110,,200,-240,5.5,-5.5,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2007,Miami Heat,Charlotte Hornets,110,90,,305,-365,7,-7,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2007,Milwaukee Bucks,Philadelphia 76ers,99,114,,225,-265,6,-6,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2007,Chicago Bulls,Atlanta Hawks,90,78,,190,-230,5,-5,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2007,Denver Nuggets,Indiana Pacers,110,112,,295,-355,7,-7,216.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2007,Los Angeles Lakers,Oklahoma City Thunder,106,99,,650,-900,12.5,-12.5,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2007,Toronto Raptors,Memphis Grizzlies,103,91,,250,-300,6.5,-6.5,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2007,Philadelphia 76ers,Utah Jazz,95,106,,-260,220,-6.5,6.5,195.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2007,Atlanta Hawks,Milwaukee Bucks,96,80,,150,-170,3.5,-3.5,197.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2007,Detroit Pistons,Cleveland Cavaliers,109,74,,330,-400,8.5,-8.5,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2007,Dallas Mavericks,Minnesota Timberwolves,109,103,,1050,-1700,14,-14,197.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2007,San Antonio Spurs,Washington Wizards,109,94,,750,-1100,12.5,-12.5,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2007,Phoenix Suns,Houston Rockets,94,100,,160,-190,4,-4,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2007,Portland Trail Blazers,Indiana Pacers,89,95,,160,-190,4,-4,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2007,Oklahoma City Thunder,Orlando Magic,94,110,,-375,315,-8,8,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2007,Sacramento Kings,Golden State Warriors,96,103,,-125,105,-1.5,1.5,221.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2007,Boston Celtics,New York Knicks,104,59,,700,-1000,12.5,-12.5,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2007,Los Angeles Lakers,Denver Nuggets,127,99,,190,-230,5,-5,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2007,Golden State Warriors,Houston Rockets,113,94,,-130,110,-2,2,208.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2007,Philadelphia 76ers,Washington Wizards,85,84,,125,-145,2.5,-2.5,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2007,Toronto Raptors,Cleveland Cavaliers,91,82,,235,-275,6.5,-6.5,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2007,Atlanta Hawks,New Orleans Pelicans,86,92,,-120,100,-1,1,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2007,New York Knicks,Milwaukee Bucks,91,88,,-120,100,-1,1,194.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2007,Minnesota Timberwolves,San Antonio Spurs,91,106,,-600,475,-10,10,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2007,Miami Heat,Boston Celtics,85,95,,-145,125,-2.5,2.5,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2007,Dallas Mavericks,Portland Trail Blazers,91,80,,850,-1300,13,-13,198.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2007,Utah Jazz,Los Angeles Lakers,120,96,,190,-230,5,-5,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2007,Phoenix Suns,Orlando Magic,110,106,,190,-230,5.5,-5.5,215.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2007,Oklahoma City Thunder,Indiana Pacers,95,93,,-125,105,-2,2,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2007,Denver Nuggets,Los Angeles Clippers,123,107,,400,-500,9.5,-9.5,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2007,Washington Wizards,Toronto Raptors,101,97,,135,-155,3,-3,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2007,Brooklyn Nets,Philadelphia 76ers,94,92,,290,-350,7.5,-7.5,182.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2007,Memphis Grizzlies,Minnesota Timberwolves,109,80,,370,-450,9,-9,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2007,New Orleans Pelicans,Dallas Mavericks,112,108,,-150,130,-3,3,192.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2007,Milwaukee Bucks,Detroit Pistons,91,117,,-230,190,-5,5,192.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2007,Chicago Bulls,Charlotte Hornets,111,95,,275,-325,7,-7,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2007,Sacramento Kings,Houston Rockets,107,99,,-260,220,-6.5,6.5,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2007,Boston Celtics,Cleveland Cavaliers,80,70,,1400,-2800,15,-15,184.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2007,Los Angeles Clippers,Indiana Pacers,95,101,,-110,-110,0,0,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2007,San Antonio Spurs,Portland Trail Blazers,100,79,,950,-1500,13.5,-13.5,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2007,Detroit Pistons,Brooklyn Nets,118,95,,295,-355,8,-8,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2007,New York Knicks,Phoenix Suns,104,115,,-400,330,-8.5,8.5,209.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2007,Denver Nuggets,Miami Heat,115,89,,185,-215,5,-5,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2007,Oklahoma City Thunder,Golden State Warriors,96,109,,-260,220,-6,6,218.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2007,Los Angeles Lakers,Orlando Magic,97,104,,-105,-115,1,-1,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2007,Philadelphia 76ers,Atlanta Hawks,79,88,,135,-155,3,-3,180.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2007,Toronto Raptors,Charlotte Hornets,98,79,,155,-175,4,-4,190.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2007,Memphis Grizzlies,Portland Trail Blazers,105,106,,355,-425,8.5,-8.5,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2007,Chicago Bulls,Dallas Mavericks,98,103,,-160,140,-3,3,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
